,1 confirmed per every,1 died per every,"Affected population, %",Confirmed per 1000,"Daily growth, %",Died per 1000,Merged_Case_Fatality_Ratio,Merged_Incident_Rate,aged_65_older,aged_70_older,broughDead,cardiovasc_death_rate,deathDay,diabetes_prevalence,extreme_poverty,female_smokers,fullyVaccinated,gdp_per_capita,handwashing_facilities,hospital_beds_per_thousand,human_development_index,imputed_active_cases,imputed_mortality_rate,imputed_total_cases,imputed_total_deaths,imputed_total_recoveries,life_expectancy,male_smokers,median_age,newCases,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,partiallyVaccinated,population,population_density,positive_rate,recoveryRate,reproduction_rate,stringency_index,test24hours,testsPositivity,tests_per_case,totalTests,totalVaccinations,total_cases_per_million,total_deaths,total_deaths_per_million,total_tests_per_thousand,vaccinated24hours,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q
2021-10-20,85.0,4883.0,1.173344157661945,11.73344157661945,0.0104987,0.2048037623873243,1.7456537611728045,1139.8471580327978,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,503538.0,3689.251,13.938,2.0,0.584,204.0,1.7454705,209571.0,3658.0,205709.0,63.89,24.7,17.7,22.0,24.143,1.206,0.714,0.036,7624.0,0.038,0.254,4499.0,0.231,5871.0,293.0,251769.0,20017670.0,22.995,0.0051,0.9815718777884345,0.78,34.26,4951.0,0.0,196.8,2552608.0,854012.0,10466.003,3658.0,182.739,131.084,6880.0,8.159060388349515,8.715893203883494,18.90873009708738,18.92795048543689,20.50254679611651,20.973331262135925,90.34030757281553,94.88165728155339,93.92450019417475
2021-10-21,85.0,4883.0,1.173444935893847,11.73444935893847,0.008589,0.2048037623873243,1.7454705088013132,1139.966827596846,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,507911.0,3689.251,13.938,2.0,0.584,185.0,1.7453206,209589.0,3658.0,205746.0,63.89,24.7,17.7,18.0,24.143,1.206,0.714,0.036,7624.0,0.038,0.31,4576.0,0.235,5591.0,279.0,253955.5,20017670.0,22.995,0.0049,0.9816641140517871,0.78,34.26,6028.0,0.0,202.7,2558636.0,860882.0,10466.003,3658.0,182.739,131.393,6870.0,8.598141100323625,8.948841747572816,19.52939190938512,19.471317475728156,21.220311003236247,21.646192233009707,91.42015889967637,94.89499352750809,93.87743365695792
2021-10-22,85.0,4883.0,1.1735625104977323,11.735625104977323,0.01002,0.2048037623873243,1.7453206036576348,1140.0647390583397,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,511004.0,3689.251,13.938,2.0,0.584,184.0,1.745146,209610.0,3658.0,205768.0,63.89,24.7,17.7,21.0,24.143,1.206,0.714,0.036,7624.0,0.038,0.258,4449.0,0.228,5112.0,255.0,255502.0,20017670.0,22.995,0.0043,0.9816707218167072,0.79,34.26,5020.0,0.0,234.2,2563656.0,866235.0,10466.003,3658.0,182.739,131.651,5353.0,9.4632044012945,10.189811779935274,20.786817540453075,21.333264012944984,23.083027443365697,24.00066375404531,91.03569598705502,93.95725080906148,93.2036620064725
2021-10-23,85.0,4881.0,1.1736688875202956,11.736688875202956,0.009064,0.2048597502939365,1.745145746863222,1140.1789690967494,2.48,1.542,0.0,234.499,1.0,3.94,57.5,3.1,513700.0,3689.251,13.938,2.0,0.584,177.0,1.7454646,209629.0,3659.0,205793.0,63.89,24.7,17.7,19.0,24.143,1.206,0.714,0.036,7624.0,0.038,0.295,4399.0,0.226,4887.0,244.0,256850.0,20017670.0,22.995,0.004,0.9817010051090259,0.8,34.26,5752.0,0.0,248.3,2569408.0,870781.0,10466.003,3658.0,182.739,131.946,4546.0,10.328267702265373,11.430781812297736,22.044243171521035,23.19521055016181,24.945743883495147,26.355135275080904,90.65123307443363,93.01950809061488,92.52989035598706
2021-10-24,85.0,4881.0,1.1736968814736015,11.736968814736016,0.0023852,0.2048597502939365,1.7454646065191362,1140.2823200838818,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,514891.0,3689.251,13.938,2.0,0.584,146.0,1.745423,209634.0,3659.0,205829.0,63.89,24.7,17.7,5.0,17.714,0.885,0.143,0.007,7624.0,0.038,0.164,4375.0,0.225,5291.0,264.0,257445.49999999997,20017670.0,22.995,0.0037,0.9818493183357662,0.81,34.26,3188.0,0.0,271.0,2572596.0,872841.0,10472.198,3659.0,182.789,132.11,2060.0,11.193331003236246,12.671751844660195,23.301668802589,25.05715708737864,26.808460323624598,28.709606796116507,90.26677016181229,92.08176537216829,91.85611870550161
2021-10-25,85.0,4881.0,1.1737248754269078,11.737248754269078,0.0023851,0.2048597502939365,1.745422975280727,1140.3095177120747,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,516065.0,3689.251,13.938,2.0,0.584,128.0,1.7453813,209639.0,3659.0,205852.0,63.89,24.7,17.7,5.0,17.714,0.885,0.143,0.007,7624.0,0.038,0.163,4483.0,0.23,5694.0,284.0,258032.50000000003,20017670.0,22.995,0.0033,0.9819356131254203,0.82,34.26,3166.0,0.0,304.7,2575762.0,875009.0,10472.198,3659.0,182.789,132.273,2168.0,12.05839430420712,13.912721877022653,24.559094433656963,26.91910362459547,28.671176763754044,31.064078317152106,89.88230724919093,91.14402265372169,91.18234705501618
2021-10-26,85.0,4880.0,1.1737752645428587,11.737752645428587,0.0042931,0.2049157382005486,1.7453813460281722,1140.3367153402671,2.48,1.542,0.0,234.499,1.0,3.94,57.5,3.1,517694.0,3689.251,13.938,2.0,0.584,115.0,1.745783,209648.0,3660.0,205873.0,63.89,24.7,17.7,9.0,17.714,0.885,0.143,0.007,7624.0,0.038,0.143,4413.0,0.227,6086.0,304.0,258847.0,20017670.0,22.995,0.0032,0.9819936274135694,0.84,37.96,2783.0,0.0,312.0,2578545.0,877676.0,10472.198,3659.0,182.789,132.416,2667.0,12.923457605177994,15.153691909385115,25.81652006472492,28.7810501618123,30.533893203883498,33.41854983818771,89.49784433656959,90.20627993527508,90.50857540453075
2021-10-27,85.0,4880.0,1.1738256536588096,11.738256536588096,0.004293,0.2049157382005486,1.7457834083797603,1140.3856710710145,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,519687.0,3689.251,13.938,2.0,0.584,111.0,1.745708,209657.0,3660.0,205886.0,63.89,24.7,17.7,9.0,17.714,0.885,0.143,0.007,7624.0,0.038,0.217,4308.0,0.221,5808.0,290.0,259843.50000000003,20017670.0,22.995,0.0029,0.9820134791588165,0.86,37.96,4217.0,0.0,350.6,2582762.0,881217.0,10472.198,3659.0,182.789,132.632,3541.0,13.349440194174756,16.16171339805825,26.453283883495146,30.09962970873786,31.6788454368932,35.100160388349515,88.03353009708736,89.25520097087379,89.88187029126215
2021-10-28,85.0,4880.0,1.173909635518728,11.73909635518728,0.0071545,0.2049157382005486,1.7457084666860634,1140.4346268017612,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,524347.0,3689.251,13.938,2.0,0.584,108.0,1.745584,209672.0,3660.0,205904.0,63.89,24.7,17.7,15.0,17.714,0.885,0.143,0.007,7624.0,0.038,0.257,4161.0,0.214,5638.0,282.0,262173.5,20017670.0,22.995,0.0028,0.9820290739822198,0.88,37.96,4998.0,0.0,350.9,2587760.0,888051.0,10472.198,3659.0,182.789,132.889,6834.0,13.775422783171523,17.169734886731394,27.090047702265373,31.41820925566343,32.82379766990291,36.78177093851132,86.56921585760519,88.30412200647248,89.25516517799353
2021-10-29,85.0,4880.0,1.1740775992385644,11.740775992385643,0.014308,0.2049157382005486,1.745583578160174,1140.5162196863396,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,528445.0,3689.251,13.938,2.0,0.584,111.0,1.7453339,209702.0,3660.0,205931.0,63.89,24.7,17.7,30.0,17.714,0.885,0.143,0.007,7624.0,0.038,0.24,4112.0,0.211,5678.0,284.0,264222.5,20017670.0,22.995,0.0032,0.9820173388904254,0.91,37.96,4681.0,1.0,312.9,2592441.0,893856.0,10472.198,3659.0,182.789,133.129,5805.0,14.201405372168285,18.17775637540453,27.726811521035597,32.736788802589,33.96874990291262,38.463381488673136,85.10490161812298,87.35304304207119,88.62846006472492
2021-10-30,85.0,4879.0,1.1741895750517888,11.741895750517887,0.0095373,0.2049717261071608,1.7453338547081096,1140.6794054554962,2.48,1.542,0.0,234.499,1.0,3.94,57.5,3.1,533695.0,3689.251,13.938,2.0,0.584,115.0,1.7456442,209722.0,3661.0,205946.0,63.89,24.7,17.7,20.0,17.714,0.885,0.143,0.007,7624.0,0.038,0.086,3897.0,0.2,5678.0,284.0,266847.5,20017670.0,22.995,0.0034,0.9819952127101592,0.93,37.96,5033.0,0.0,293.3,2597.0,900361.0,10472.198,3659.0,182.789,133.565,6505.0,14.62738796116505,19.18577786407767,28.363575339805823,34.055368349514566,35.11370213592233,40.14499203883496,83.64058737864077,86.40196407766989,88.00175495145632
2021-10-31,85.0,4879.0,1.1742567605397234,11.742567605397234,0.0057219,0.2049717261071608,1.7456442337952147,1140.788195968267,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,535918.0,3689.251,13.938,2.0,0.584,113.0,1.745544,209734.0,3661.0,205960.0,63.89,24.7,17.7,12.0,13.286,0.664,0.286,0.014,7624.0,0.038,0.086,4048.0,0.208,5678.0,284.0,267959.0,20017670.0,22.995,0.0035,0.9820057787483193,0.95,37.96,3458.0,0.0,283.4,2600932.0,902972.0,10476.844,3661.0,182.888,133.565,2611.0,15.053370550161812,20.193799352750812,29.000339158576047,35.37394789644013,36.25865436893204,41.82660258899677,82.17627313915858,85.45088511326861,87.3750498381877
2021-11-01,85.0,4879.0,1.1742847544930295,11.742847544930296,0.002384,0.2049717261071608,1.7455443561845003,1140.8534702759298,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,538310.0,3689.251,13.938,2.0,0.584,100.0,1.7455027,209739.0,3661.0,205978.0,63.89,24.7,17.7,5.0,13.286,0.664,0.286,0.014,7624.0,0.038,0.086,3836.0,0.197,5678.0,284.0,269155.0,20017670.0,22.995,0.0037,0.9820681895117265,0.96,37.96,1681.0,0.0,268.5,2602613.0,906079.0,10476.844,3661.0,182.888,133.652,3107.0,15.479353139158576,21.20182084142395,29.637102977346277,36.6925274433657,37.40360660194175,43.50821313915858,80.71195889967638,84.49980614886732,86.74834472491908
2021-11-02,85.0,4879.0,1.174402329096915,11.744023290969151,0.010012,0.2049717261071608,1.7455027438864494,1140.8806679041224,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,542218.0,3689.251,13.938,2.0,0.584,115.0,1.745328,209760.0,3661.0,205984.0,63.89,24.7,17.7,21.0,13.286,0.664,0.286,0.014,7624.0,0.038,0.203,4004.0,0.206,5678.0,284.0,271109.0,20017670.0,22.995,0.004,0.9819984744469871,0.98,37.96,3958.0,1.0,250.2,2606571.0,910935.0,10476.844,3661.0,182.888,133.855,4856.0,16.150623624595468,22.768901359223303,31.384218187702263,39.81113637540453,39.938658317152104,47.4301996763754,78.77149533980582,83.14095838187703,85.61663961165048
2021-11-03,85.0,4879.0,1.1745199037008007,11.745199037008009,0.010011,0.2049717261071608,1.745327993897788,1140.994897942532,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,549335.0,3689.251,13.938,2.0,0.584,133.0,1.7451533,209781.0,3661.0,205987.0,63.89,24.7,17.7,21.0,13.286,0.664,0.286,0.014,7624.0,0.038,0.251,4100.0,0.211,5678.0,284.0,274667.5,20017670.0,22.995,0.0043,0.9819144727120187,0.99,37.96,4892.0,0.0,231.5,2611463.0,919377.0,10476.844,3661.0,182.888,134.106,8442.0,16.821894110032364,24.335981877022654,33.13133339805825,42.92974530744336,42.47371003236246,51.35218621359224,76.83103177993527,81.78211061488673,84.48493449838189
2021-11-04,85.0,4877.0,1.174710262583282,11.74710262583282,0.0162074,0.205027714013773,1.74515327889561,1141.1091279809416,2.48,1.542,0.0,234.499,1.0,3.94,57.5,3.1,556838.0,3689.251,13.938,2.0,0.584,159.0,1.745347,209815.0,3662.0,205994.0,63.89,24.7,17.7,34.0,13.286,0.664,0.286,0.014,7624.0,0.038,0.209,3967.0,0.204,5678.0,284.0,278419.0,20017670.0,22.995,0.0051,0.9817887186330815,1.0,37.96,4064.0,1.0,194.2,2615527.0,928025.0,10476.844,3661.0,182.888,134.315,8648.0,17.493164595469253,25.90306239482201,34.87844860841424,46.0483542394822,45.00876174757282,55.274172750809065,74.89056822006474,80.42326284789644,83.35322938511328
2021-11-05,85.0,4877.0,1.174917417837747,11.749174178377473,0.017635,0.205027714013773,1.7453470914853562,1141.2940718526525,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,563482.0,3689.251,13.938,2.0,0.584,182.0,1.745039,209852.0,3662.0,206008.0,63.89,24.7,17.7,37.0,13.286,0.664,0.286,0.014,7624.0,0.038,0.302,4137.0,0.212,5678.0,284.0,281741.0,20017670.0,22.995,0.0052,0.9816823284981797,1.0,37.96,5875.0,1.0,193.1,2621402.0,935790.0,10476.844,3661.0,182.888,134.616,7765.0,18.164435080906152,27.47014291262136,36.625563818770225,49.16696317152104,47.54381346278318,59.196159288025896,72.95010466019419,79.06441508090616,82.22152427184467
2021-11-06,85.0,4876.0,1.1750125972789878,11.750125972789878,0.008101,0.2050837019203852,1.7450393610735184,1141.4953343012787,2.48,1.542,0.0,234.499,1.0,3.94,57.5,3.1,569260.0,3689.251,13.938,2.0,0.584,172.0,1.745374,209869.0,3663.0,206034.0,63.89,24.7,17.7,17.0,13.286,0.664,0.286,0.014,7624.0,0.038,0.257,4244.0,0.218,5678.0,284.0,284630.0,20017670.0,22.995,0.0049,0.981726696177139,1.0,37.96,4996.0,0.0,202.1,2626398.0,942313.0,10476.844,3661.0,182.888,134.873,6523.0,18.409722977346277,28.029201941747576,37.73591521035599,50.96699255663431,48.93391294498382,61.43653527508091,72.47395533980583,78.65664627831715,81.71652427184466
2021-11-07,85.0,4875.0,1.175197357370808,11.75197357370808,0.015724,0.2051396898269973,1.745374495518633,1141.587806237134,2.48,1.542,0.0,234.499,1.0,3.94,57.5,3.1,573202.0,3689.251,13.938,2.0,0.584,170.0,1.7455765,209902.0,3664.0,206068.0,63.89,24.7,17.7,33.0,21.0,1.049,0.286,0.014,7624.0,0.038,0.159,4081.0,0.21,5678.0,284.0,286601.0,20017670.0,22.995,0.0059,0.9817343331650008,0.99,37.96,3098.0,1.0,170.0,2629496.0,946589.0,10484.187,3663.0,182.988,135.032,4276.0,18.655010873786406,28.588260970873787,38.84626660194174,52.76702194174757,50.32401242718447,63.676911262135924,71.99780601941748,78.24887747572816,81.21152427184467
2021-11-08,85.0,4875.0,1.1752309501147753,11.752309501147751,0.0028585,0.2051396898269973,1.7455765071318996,1141.7673105832064,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,576906.0,3689.251,13.938,2.0,0.584,158.0,1.745527,209908.0,3664.0,206086.0,63.89,24.7,17.7,6.0,21.0,1.049,0.286,0.014,7624.0,0.038,0.134,4214.0,0.216,5678.0,284.0,288453.0,20017670.0,22.995,0.0057,0.9817920231720564,0.98,37.96,2614.0,0.0,174.5,2632110.0,950648.0,10484.187,3663.0,182.988,135.166,4059.0,18.900298770226538,29.14732,39.9566179935275,54.567051326860835,51.71411190938511,65.91728724919093,71.52165669902914,77.84110867313915,80.70652427184467
2021-11-09,85.0,4875.0,1.1752869380213873,11.752869380213872,0.004764,0.2051396898269973,1.745526611658441,1141.7999477370377,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,580711.0,3689.251,13.938,2.0,0.584,163.0,1.7454435,209918.0,3664.0,206091.0,63.89,24.7,17.7,10.0,21.0,1.049,0.286,0.014,7624.0,0.038,0.253,4353.0,0.224,5678.0,284.0,290355.5,20017670.0,22.995,0.0052,0.9817690717327718,0.96,37.96,4929.0,0.0,192.9,2637039.0,955074.0,10484.187,3663.0,182.988,135.419,4426.0,19.145586666666667,29.706379029126214,41.06696938511326,56.36708071197411,53.10421139158576,68.15766323624595,71.04550737864079,77.43333987055016,80.20152427184466
2021-11-10,85.0,4875.0,1.175404512625273,11.754045126252729,0.0100039,0.2051396898269973,1.7454434588744177,1141.8543429934232,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,588134.0,3689.251,13.938,2.0,0.584,176.0,1.7452689,209939.0,3664.0,206099.0,63.89,24.7,17.7,21.0,21.0,1.049,0.286,0.014,7624.0,0.038,0.261,4380.0,0.225,5678.0,284.0,294067.0,20017670.0,22.995,0.0052,0.9817089726063285,0.96,37.96,5084.0,0.0,194.1,2642123.0,963253.0,10484.187,3663.0,182.988,135.68,8179.0,19.3908745631068,30.265438058252425,42.17732077669903,58.16711009708738,54.49431087378641,70.39803922330097,70.56935805825243,77.02557106796117,79.69652427184468
2021-11-11,85.0,4875.0,1.17548289569453,11.7548289569453,0.0066686,0.2051396898269973,1.7452688638128218,1141.9685730318326,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,595363.0,3689.251,13.938,2.0,0.584,170.0,1.7451525,209953.0,3664.0,206119.0,63.89,24.7,17.7,14.0,21.0,1.049,0.286,0.014,7624.0,0.038,0.24,4468.0,0.229,5678.0,284.0,297681.5,20017670.0,22.995,0.0044,0.9817387701056903,0.95,37.96,4680.0,0.0,226.6,2646803.0,971585.0,10484.187,3663.0,182.988,135.921,8332.0,19.636162459546927,30.82449708737864,43.287672168284786,59.96713948220065,55.88441035598705,72.638415210356,70.09320873786409,76.61780226537216,79.19152427184466
2021-11-12,85.0,4875.0,1.1755388836011422,11.755388836011422,0.004763,0.2051396898269973,1.7451524865088852,1142.0447263907724,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,602599.0,3689.251,13.938,2.0,0.584,157.0,1.7450694,209963.0,3664.0,206142.0,63.89,24.7,17.7,10.0,21.0,1.049,0.286,0.014,8758.0,0.044,0.253,4332.0,0.222,5320.0,266.0,301299.5,20017670.0,22.995,0.0037,0.9818015555121616,0.95,37.96,4925.0,0.0,273.2,2651728.0,979850.0,10484.187,3663.0,182.988,136.174,8265.0,20.590145436893206,32.13040977346279,45.77798886731391,64.08110245954693,59.36594504854369,77.85812925566344,69.9287785760518,75.91370627831716,78.53413689320388
2021-11-13,85.0,4875.0,1.1755836739264318,11.75583673926432,0.0038102,0.2051396898269973,1.7450693693650785,1142.099121647158,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,607162.0,3689.251,13.938,2.0,0.584,141.0,1.7450029,209971.0,3664.0,206166.0,63.89,24.7,17.7,8.0,21.0,1.049,0.286,0.014,9892.0,0.049,0.229,4255.0,0.219,4961.0,248.0,303581.0,20017670.0,22.995,0.0034,0.9818784498811741,0.96,37.96,4456.0,0.0,292.0,2656184.0,984940.0,10484.187,3663.0,182.988,136.403,5090.0,21.544128414239484,33.43632245954693,48.26830556634304,68.1950654368932,62.84747974110032,83.07784330097088,69.76434841423949,75.20961029126214,77.87674951456312
2021-11-14,85.0,4872.0,1.1756508594143664,11.756508594143664,0.0057151,0.2052516656402217,1.7450028813502818,1142.1426378522665,2.48,1.542,0.0,234.499,2.0,3.94,57.5,3.1,610040.0,3689.251,13.938,2.0,0.584,119.0,1.7458556,209983.0,3666.0,206198.0,63.89,24.7,17.7,12.0,14.571,0.728,0.143,0.007,11025.0,0.055,0.196,4357.0,0.224,4603.0,230.0,305020.0,20017670.0,22.995,0.0027,0.9819747312877709,0.98,37.96,3811.0,0.0,376.5,2659995.0,988119.0,10489.283,3664.0,183.038,136.598,3179.0,22.498111391585763,34.74223514563107,50.75862226537216,72.30902841423948,66.32901443365697,88.29755734627832,69.59991825242719,74.50551430420713,77.21936213592234
2021-11-15,85.0,4872.0,1.1757236436929623,11.757236436929624,0.006191,0.2052516656402217,1.7458556168832715,1142.207912159929,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,612033.0,3689.251,13.938,2.0,0.584,121.0,1.745748,209996.0,3666.0,206209.0,63.89,24.7,17.7,13.0,14.571,0.728,0.143,0.007,12159.0,0.061,0.12,4316.0,0.222,4244.0,212.0,306016.5,20017670.0,22.995,0.0029,0.9819663231680603,0.99,37.96,2329.0,1.0,343.3,2662324.0,990348.0,10489.283,3664.0,183.038,136.718,2229.0,23.452094368932038,36.04814783171521,53.24893896440129,76.42299139158575,69.81054912621359,93.51727139158577,69.4354880906149,73.80141831715211,76.56197475728156
2021-11-16,85.0,4872.0,1.175790829180897,11.757908291808969,0.005714,0.2052516656402217,1.7457475380483438,1142.2786259932302,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,616836.0,3689.251,13.938,2.0,0.584,99.0,1.745648,210008.0,3666.0,206243.0,63.89,24.7,17.7,12.0,14.571,0.728,0.143,0.007,13293.0,0.066,0.232,4257.0,0.219,3886.0,194.0,308418.0,20017670.0,22.995,0.003,0.9820721115386081,1.0,43.52,4511.0,0.0,331.1,2666835.0,995680.0,10489.283,3664.0,183.038,136.95,5332.0,24.40607734627832,37.354060517799354,55.73925566343042,80.53695436893204,73.29208381877022,98.7369854368932,69.27105792880259,73.09732233009709,75.90458737864078
2021-11-17,85.0,4872.0,1.1758580146688316,11.758580146688317,0.005714,0.2052516656402217,1.7456477848462917,1142.3439003008928,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,621447.0,3689.251,13.938,2.0,0.584,104.0,1.745548,210020.0,3666.0,206250.0,63.89,24.7,17.7,12.0,14.571,0.728,0.143,0.007,14427.0,0.072,0.249,4224.0,0.217,3776.0,189.0,310723.5,20017670.0,22.995,0.0027,0.9820493286353681,1.02,43.52,4854.0,0.0,365.1,2671689.0,1000590.0,10489.283,3664.0,183.038,137.199,4910.0,25.114772427184466,38.10091417475728,57.11922097087379,82.85088796116504,75.38351902912622,101.71632349514563,69.58277708737864,72.80099514563106,75.7522
2021-11-18,85.0,4872.0,1.175947595319411,11.75947595319411,0.007618,0.2052516656402217,1.7455480430435195,1142.4091746085553,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,627027.0,3689.251,13.938,2.0,0.584,107.0,1.745415,210036.0,3666.0,206263.0,63.89,24.7,17.7,16.0,14.571,0.728,0.143,0.007,15561.0,0.078,0.224,4179.0,0.215,4289.0,214.0,313513.5,20017670.0,22.995,0.0028,0.9820364128054239,1.04,43.52,4365.0,0.0,352.5,2676054.0,1006910.0,10489.283,3664.0,183.038,137.423,6320.0,25.823467508090616,38.84776783171522,58.49918627831715,85.16482155339806,77.47495423948222,104.69566155339804,69.8944962459547,72.50466796116505,75.59981262135922
2021-11-19,85.0,4871.0,1.1759867868540397,11.759867868540397,0.003333,0.2053076535468339,1.7454150717019938,1142.4962070187723,2.48,1.542,0.0,234.499,1.0,3.94,57.5,3.1,628655.0,3689.251,13.938,2.0,0.584,90.0,1.745833,210043.0,3667.0,206286.0,63.89,24.7,17.7,7.0,14.571,0.728,0.143,0.007,15561.0,0.078,0.206,4048.0,0.208,5160.0,258.0,314327.5,20017670.0,22.995,0.0028,0.9821131863475574,1.06,43.52,4009.0,0.0,354.2,2680063.0,1008833.0,10489.283,3664.0,183.038,137.629,1923.0,26.532162588996762,39.59462148867314,59.87915158576051,87.47875514563107,79.56638944983818,107.67499961165049,70.20621540453075,72.20834077669903,75.44742524271845
2021-11-20,85.0,4871.0,1.1760651699232965,11.760651699232966,0.0066653,0.2053076535468339,1.7458329961007983,1142.534283698242,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,635516.0,3689.251,13.938,2.0,0.584,99.0,1.7457166,210057.0,3667.0,206291.0,63.89,24.7,17.7,14.0,14.571,0.728,0.143,0.007,15561.0,0.078,0.267,4154.0,0.213,4953.0,247.0,317758.0,20017670.0,22.995,0.003,0.9820715329648619,1.09,43.52,5198.0,0.0,338.1,2685261.0,1016392.0,10489.283,3664.0,183.038,137.896,7559.0,27.240857669902912,40.34147514563107,61.25911689320388,89.79268873786408,81.65782466019418,110.65433766990292,70.5179345631068,71.91201359223302,75.29503786407766
2021-11-21,85.0,4871.0,1.1761379542018924,11.761379542018924,0.0061888,0.2053076535468339,1.745716638817083,1142.6104370571818,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,637988.0,3689.251,13.938,2.0,0.584,100.0,1.745609,210070.0,3667.0,206303.0,63.89,24.7,17.7,13.0,12.286,0.614,0.429,0.021,15561.0,0.078,0.182,4115.0,0.211,4746.0,237.0,318994.0,20017670.0,22.995,0.003,0.9820678821345266,1.13,43.52,3542.0,0.0,331.1,2688803.0,1019124.0,10493.579,3667.0,183.188,138.078,2732.0,27.94955275080906,41.08832880258899,62.63908220064725,92.10662233009708,83.74925987055016,113.63367572815534,70.82965372168286,71.615686407767,75.1426504854369
2021-11-22,85.0,4871.0,1.176154750573876,11.76154750573876,0.001428,0.2053076535468339,1.7456086066549246,1142.681150890483,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,642598.0,3689.251,13.938,2.0,0.584,90.0,1.7455837,210073.0,3667.0,206316.0,63.89,24.7,17.7,3.0,12.286,0.614,0.429,0.021,15561.0,0.078,0.128,4140.0,0.213,4540.0,227.0,321299.0,20017670.0,22.995,0.0027,0.9821157407187026,1.16,43.52,2499.0,0.0,376.4,2691302.0,1024290.0,10493.579,3667.0,183.188,138.206,5166.0,27.86679223300971,42.526670679611655,64.1815752750809,96.41795702265372,87.13708537216829,120.27651398058252,68.9738796763754,70.41076899676376,74.19847844660194
2021-11-23,85.0,4871.0,1.1762499300151168,11.762499300151168,0.0080924,0.2053076535468339,1.745583678054771,1142.6974694673986,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,647923.0,3689.251,13.938,2.0,0.584,101.0,1.745442,210090.0,3667.0,206322.0,63.89,24.7,17.7,17.0,12.286,0.614,0.429,0.021,15561.0,0.078,0.222,4112.0,0.211,4930.0,246.0,323961.5,20017670.0,22.995,0.0028,0.9820648293588462,1.19,43.52,4314.0,0.0,351.0,2695616.0,1030190.0,10493.579,3667.0,183.188,138.427,5900.0,27.784031715210354,43.965012556634306,65.72406834951455,100.72929171521035,90.52491087378641,126.91935223300972,67.11810563106796,69.20585158576051,73.25430640776699
2021-11-24,85.0,4871.0,1.1763003191310677,11.763003191310675,0.004284,0.2053076535468339,1.745442429435004,1142.789941403254,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,652092.0,3689.251,13.938,2.0,0.584,100.0,1.7453677,210099.0,3667.0,206332.0,63.89,24.7,17.7,9.0,12.286,0.614,0.429,0.021,15561.0,0.078,0.221,4033.0,0.207,7383.0,369.0,326046.0,20017670.0,22.995,0.0028,0.9820703573077454,1.22,43.52,4304.0,0.0,357.3,2699920.0,1034998.0,10493.579,3667.0,183.188,138.649,4808.0,27.701271197411003,45.40335443365696,67.26656142394822,105.04062640776698,93.91273637540453,133.5621904854369,65.26233158576052,68.00093417475729,72.31013436893204
2021-11-25,85.0,4871.0,1.1763731034096636,11.763731034096637,0.0061876,0.2053076535468339,1.7453676600079011,1142.838897134001,2.48,1.542,0.0,234.499,0.0,3.94,57.5,3.1,658132.0,3689.251,13.938,2.0,0.584,101.0,1.74526,210112.0,3667.0,206344.0,63.89,24.7,17.7,13.0,12.286,0.614,0.429,0.021,15561.0,0.078,0.196,3955.0,0.203,6281.0,314.0,329066.0,20017670.0,22.995,0.0027,0.9820667072799268,1.27,43.52,3818.0,0.0,364.3,2703738.0,1041790.0,10493.579,3667.0,183.188,138.845,6792.0,27.618510679611646,46.84169631067961,68.80905449838187,109.35196110032362,97.30056187702266,140.2050287378641,63.40655754045308,66.79601676375405,71.36596233009709
